"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2017-03-12,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-13,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-14,19,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-15,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-16,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-17,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-18,66,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-19,11,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-20,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-21,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-22,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-23,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-24,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-25,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-26,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-27,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-28,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-29,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-30,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-03-31,14,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-01,8,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-02,15,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-03,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-04,16,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-05,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-06,10,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-07,11,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-08,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-09,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-10,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-11,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-12,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-19,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-20,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-21,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-22,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-23,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-24,5,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-25,3,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-26,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-27,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-28,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-29,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-04-30,21,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-01,15,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-02,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-03,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-04,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-05,13,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-06,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-07,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-08,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-09,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-10,53,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-11,58,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-12,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-13,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-14,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-15,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-16,49,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-17,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-18,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-19,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-20,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-21,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-22,0,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-23,0,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-24,0,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-25,11,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-26,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-27,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-28,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-29,13,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-30,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-05-31,46,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-01,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-02,46,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-03,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-04,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-05,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-06,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-07,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-08,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-09,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-10,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-11,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-12,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-13,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-14,34,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-15,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-16,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-17,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-18,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-19,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-20,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-21,13,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-22,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-23,49,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-24,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-25,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-26,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-27,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-28,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-29,57,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-06-30,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-01,9,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-02,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-03,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-04,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-05,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-06,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-07,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-08,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-09,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-10,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-11,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-12,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-13,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-14,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-15,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-16,21,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-17,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-18,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-19,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-20,46,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-21,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-22,53,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-23,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-24,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-25,46,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-26,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-27,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-28,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-29,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-30,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-07-31,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-01,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-02,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-03,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-04,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-05,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-06,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-07,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-08,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-09,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-10,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-11,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-12,17,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-13,21,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-14,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-15,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-16,27,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-17,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-18,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-19,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-20,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-21,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-22,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-23,47,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-24,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-25,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-26,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-27,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-28,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-29,10,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-30,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-08-31,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-01,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-02,20,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-03,24,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-04,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-05,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-06,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-09,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-10,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-11,25,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-12,8,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-13,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-14,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-15,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-16,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-17,32,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-18,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-19,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-20,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-21,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-22,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-23,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-24,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-25,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-26,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-27,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-28,58,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-29,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-09-30,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-01,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-02,37,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-03,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-04,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-05,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-06,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-07,13,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-08,8,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-09,8,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-10,18,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-11,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-12,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-13,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-14,29,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-15,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-16,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-17,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-18,39,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-19,38,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-20,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-21,61,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-22,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-23,26,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-24,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-25,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-26,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-27,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-28,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-29,28,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-30,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-10-31,49,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-01,57,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-02,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-03,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-04,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-05,41,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-06,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-07,64,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-08,30,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-09,23,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-10,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-11,44,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-12,64,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-13,53,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-14,58,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-15,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-16,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-17,46,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-18,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-19,31,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-20,42,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-21,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-22,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-23,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-24,58,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-25,60,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-26,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-27,50,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-28,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-29,64,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-11-30,60,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-01,63,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-02,66,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-03,70,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-04,60,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-05,57,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-06,43,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-07,48,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-08,45,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-09,36,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-10,49,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-11,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-12,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-13,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-14,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-15,60,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-16,60,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-17,62,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-18,68,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-19,59,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-20,52,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-21,56,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-22,55,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-23,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-24,33,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-25,35,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-26,40,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-27,54,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-12-28,51,"Blackstone",NA,"Lee",35.4325,-79.2887
2017-01-01,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-02,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-03,13,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-04,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-05,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-06,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-07,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-08,44,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-09,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-10,54,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-11,49,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-12,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-13,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-14,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-15,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-16,64,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-17,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-18,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-19,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-20,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-21,44,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-22,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-23,15,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-24,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-25,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-26,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-27,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-28,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-29,22,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-30,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-01-31,58,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-01,54,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-02,50,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-03,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-04,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-05,45,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-06,52,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-07,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-08,30,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-09,21,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-10,30,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-11,54,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-12,63,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-13,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-14,55,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-15,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-16,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-17,47,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-18,54,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-19,47,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-20,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-21,51,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-22,46,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-23,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-24,35,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-25,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-26,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-27,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-02-28,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-01,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-02,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-03,27,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-04,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-05,48,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-06,56,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-07,42,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-08,19,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-09,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-10,36,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-11,21,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-12,19,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-13,27,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-14,23,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-15,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-16,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-17,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-18,39,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-19,20,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-20,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-21,51,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-22,36,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-23,34,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-24,49,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-25,51,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-26,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-27,40,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-28,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-29,26,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-30,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-03-31,19,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-01,21,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-02,24,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-03,27,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-04,29,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-05,33,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-06,17,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-07,18,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-08,28,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-09,32,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-10,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-11,53,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-12,38,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-13,37,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-14,55,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-15,44,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-16,43,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-17,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-18,25,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-19,41,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-20,45,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-21,45,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-22,27,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-23,7,"Bryson City",NA,"Swain",35.434767,-83.442133
2017-04-24,16,"Bryson City",NA,"Swain",35.434767,-83.442133
